Ticker,Name,Country,Fundamental Score,ROE %,Sales Growth %,Profit Growth %,Profit Margin %,Debt/Equity,Trailing PE,Forward PE,Trailing EPS,Forward EPS,Improving Score,Revenue Trend,Earnings Trend,Margin Trend,ROE Trend,EPS Trend,Analyst Trend,Was Loss Now Profit,Latest Net Income,Latest Revenue,Latest EPS (Quarterly),Previous EPS (Quarterly)
INDUSTOWER.NS,Indus Towers,India,70,18.912001,4.6,0.6,21.776,51.79,13.78224,12.23764,27.14,30.56553,1,up,flat,flat,flat,flat,flat,False,17458000000.0,84311000000.0,6.62,6.8
NAUKRI.NS,Info Edge,India,80,4.5679998,15.9,22.1,44.138,0.64,56.36323,53.548454,22.3,23.4722,2,up,flat,flat,flat,flat,up,False,5657970000.0,8690050000.0,8.72,4.19
ETERNAL.NS,Eternal,India,84,,182.0,233.3,0.642,14.826,664.8936,81.64214,0.47,3.82768,1,up,flat,flat,flat,flat,flat,False,920000000.0,202110000000.0,0.1,0.19
POLICYBZR.NS,PB Fintech,India,92,,40.1,92.30000000000001,10.2019995,4.922,98.630486,47.764214,16.21,33.47276,-1,flat,flat,flat,flat,flat,down,False,1628900000.0,18882800000.0,3.5,5.61
DLF.NS,DLF,India,63,10.102,-52.900000000000006,4.2,65.791,0.673,35.742493,25.390278,17.98,25.31087,-2,down,flat,flat,flat,flat,down,False,7939000000.0,12803400000.0,3.21,5.12
LODHA.NS,Macrotech Developers,India,95,,43.1,103.3,22.692,42.238,29.526585,25.04586,41.19,48.55892,4,up,up,up,flat,up,up,False,13721000000.0,49967000000.0,13.7,10.07
OBEROIRLTY.NS,Oberoi Realty,India,96,,31.7,28.9,41.592997,15.765,24.5335,16.609737,72.24,106.70247,0,flat,flat,flat,flat,flat,flat,False,5435100000.0,13008900000.0,14.94,19.34
HINDCOPPER.NS,Hindustan Copper,India,99,30.602,58.099999999999994,136.60000000000002,29.842999999999996,3.319,56.58588,26.584158,9.49,20.2,0,flat,flat,flat,flat,flat,flat,False,4442700000.0,11560800000.0,4.59,1.62
JINDALSTEL.NS,Jindal Steel & Power,India,63,,25.900000000000002,-43.7,4.818,43.613,41.682278,12.641814,26.69,88.00161,1,flat,flat,flat,flat,flat,up,True,8447900000.0,155528300000.0,8.3,10.27
NMDC.NS,NMDC,India,93,23.363,61.9,37.7,23.231001000000003,18.802,10.172171,8.416686,8.48,10.24869,1,up,flat,down,flat,flat,up,False,20272300000.0,113431300000.0,2.31,2.0
HINDALCO.NS,Hindalco Industries,India,84,,32.1,75.1,5.5489999999999995,72.598,14.258983,9.652528,73.75,108.94556,2,up,flat,flat,flat,flat,up,False,25970000000.0,781330000000.0,11.67,9.21
HINDZINC.NS,Hindustan Zinc,India,98,,71.7,144.6,38.068000000000005,39.034,14.954208,13.758603,40.4,43.91071,3,up,up,up,flat,up,flat,False,54690000000.0,130330000000.0,12.94,11.91
AAPL,Apple,USA,90,148.75101,16.400000000000002,28.7,27.618998,78.445,35.97359,32.93679,8.71,9.51307,1,flat,up,up,flat,up,down,False,29789000000.0,109417000000.0,2.02,2.01
MSFT,Microsoft,USA,93,34.039003,17.7,31.7,40.305,29.118,27.854595,21.299555,17.95,23.4742,3,up,up,up,flat,up,flat,False,35766000000.0,90007000000.0,4.81,4.27
NVDA,NVIDIA,USA,100,114.28799999999998,85.2,214.5,62.966,6.555,34.244648,17.37413,6.54,12.89043,3,up,up,up,flat,up,flat,False,58321000000.0,81615000000.0,2.39,1.76
AMZN,Amazon,USA,91,30.558002000000002,19.6,242.3,17.44,45.617,22.08206,26.569765,12.43,10.33054,2,up,up,flat,up,up,down,False,,,5.75,2.78
GOOGL,Alphabet,USA,98,48.676,24.2,294.0,54.771,18.859,17.759398,24.045721,19.95,14.73443,4,up,up,up,up,up,flat,False,112193000000.0,119796000000.0,9.11,5.11
META,Meta Platforms,USA,80,29.848000000000003,28.000000000000004,-13.4,29.834998000000002,42.997,22.318129,16.851542,26.53,35.13625,0,up,flat,flat,flat,flat,down,False,15848000000.0,60801000000.0,6.18,10.44
TSLA,Tesla,USA,62,4.6669997,25.5,-3.0,3.671,18.373,304.24072,148.06036,1.08,2.21923,0,flat,flat,down,flat,flat,up,False,1114000000.0,28236000000.0,0.32,0.13
AMD,Advanced Micro Devices,USA,86,10.196,50.1,159.5,15.577,6.361,123.306114,31.265461,3.92,15.45987,3,up,up,up,flat,up,flat,False,2297000000.0,11536000000.0,1.38,0.84
AVGO,Broadcom,USA,96,37.280998,47.9,85.39999999999999,38.848,74.018,71.41236,21.901974,5.99,19.53066,1,up,flat,flat,flat,flat,flat,False,9310000000.0,22187000000.0,1.91,1.5
TSM,TSMC,USA,99,39.969003,36.0,77.4,49.923,15.174,36.91037,19.439016,11.38,21.60809,5,up,up,up,up,up,up,False,706562000000.0,1270381000000.0,136.233611,110.4
ASML,ASML,USA,95,53.942,21.3,28.499999999999996,30.114,9.092,59.17709,29.289024,29.42,59.44172,1,flat,flat,flat,flat,flat,up,False,2917600000.0,9326500000.0,7.58,7.15
MU,Micron Technology,USA,100,66.63799999999999,345.7,1368.5,55.906,6.33,19.841059,5.659457,44.23,155.06258,4,up,up,up,flat,up,up,False,28243000000.0,41456000000.0,24.67,12.07
INTC,Intel,USA,54,-10.715,25.4,,-19.794,48.997,,49.354008,-2.09,2.05961,0,up,down,down,flat,down,up,False,-11033000000.0,16128000000.0,-2.16,-0.73
ARM,Arm Holdings,USA,88,13.352998999999999,22.400000000000002,108.3,20.247999,5.62,285.42426,92.064545,0.99,3.06926,0,up,flat,flat,flat,flat,down,False,270000000.0,1289000000.0,0.25,0.29
PANW,Palo Alto Networks,USA,74,4.8309997000000005,31.1,,7.947,7.698,313.67242,88.26326,1.16,4.12244,2,up,flat,flat,flat,flat,up,False,-177000000.0,3002000000.0,-0.22,0.61
CRWD,CrowdStrike,USA,61,-0.24899999,25.6,,-0.598,17.568,,137.21475,-0.02,1.56266,2,up,up,up,flat,up,down,True,27774000.0,1385629000.0,0.0275,0.0375
FTNT,Fortinet,USA,96,117.44200000000001,25.6,43.9,28.173,36.194,56.409897,42.462414,2.83,3.75956,4,up,up,up,flat,up,up,False,606300000.0,2047900000.0,0.82,0.72
NET,Cloudflare,USA,44,-14.425999000000001,35.9,,-8.2100004,217.858,,179.95757,-0.57,1.66856,0,up,down,down,flat,down,up,False,-169981000.0,696061000.0,-0.48,-0.07
CAT,Caterpillar,USA,83,56.972003,24.0,68.2,14.511,232.783,36.23881,26.345171,23.24,31.96753,1,up,up,flat,flat,up,down,False,3593000000.0,20543000000.0,7.77,5.47
GD,General Dynamics,USA,73,17.803,8.1,13.4,8.179,35.335,23.920073,21.16117,16.39,18.52686,2,flat,up,flat,up,up,flat,False,1160000000.0,14094000000.0,4.24,4.1
HD,Home Depot,USA,53,128.38,4.8,-4.3,8.411,459.356,25.257103,22.067064,14.08,16.11542,-1,flat,flat,flat,flat,flat,down,False,3289000000.0,41765000000.0,3.3,2.58
UNP,Union Pacific,USA,77,39.696,11.5,6.6000000000000005,28.847,150.772,23.754457,20.71533,12.34,14.15039,1,up,flat,flat,down,flat,up,False,1993000000.0,6864000000.0,3.36,2.87
ROK,Rockwell Automation,USA,80,30.629,7.9,40.400000000000006,13.385000999999999,103.347,41.334583,29.73639,10.67,14.83166,2,up,up,up,flat,up,down,False,408000000.0,2313000000.0,3.65,3.1
ETN,Eaton,USA,66,19.683999999999997,21.4,-15.9,12.751999999999999,105.059,45.643948,28.004206,9.83,16.02188,2,up,flat,flat,flat,flat,up,False,821000000.0,8531000000.0,2.11,2.22
EMR,Emerson Electric,USA,73,12.8,7.000000000000001,23.0,13.828,67.677,34.630196,21.881964,4.57,7.23244,4,up,up,up,flat,up,up,False,718000000.0,4873000000.0,1.28,1.1
JCI,Johnson Controls,USA,74,14.332,9.3,15.299999999999999,14.319,70.107,42.87606,25.312775,3.55,6.01317,4,up,up,up,up,up,flat,False,749000000.0,6614000000.0,1.23,1.0
ISRG,Intuitive Surgical,USA,87,17.423001,18.5,26.5,28.445998,,43.49139,31.382265,8.71,12.07083,3,up,up,flat,flat,up,up,False,818100000.0,2892300000.0,2.29,2.28
IDXX,IDEXX Laboratories,USA,84,74.211,9.700000000000001,17.599999999999998,25.030002,67.971,41.140953,35.150757,14.26,16.69011,-1,flat,flat,flat,flat,flat,down,False,338412000.0,1216585000.0,4.27,3.47
LLY,Eli Lilly,USA,88,102.28600000000002,47.699999999999996,26.200000000000003,33.528998,162.071,39.842403,25.520395,29.76,46.46127,-1,up,flat,flat,down,flat,down,False,7095000000.0,22974000000.0,7.94,8.26
ABBV,AbbVie,USA,79,,10.2,290.4,9.8000005,,69.50282,15.085324,3.54,16.30989,0,up,flat,flat,flat,flat,down,False,3613000000.0,16990000000.0,2.03,0.39
ABT,Abbott Laboratories,USA,60,10.576,13.0,-47.5,11.645000399999999,63.212,34.88997,17.782827,3.09,6.06259,0,up,flat,flat,down,down,flat,False,,,0.53,0.61
BLK,BlackRock,USA,85,12.2779995,30.599999999999998,19.6,24.089001,23.192,27.245026,17.725008,41.71,64.11224,0,up,down,down,flat,down,up,False,1914000000.0,7084000000.0,12.19,14.06
JPM,JPMorgan Chase,USA,93,17.788999999999998,30.4,46.9,34.921002,,15.311348,14.296802,23.35,25.00699,2,up,flat,flat,flat,flat,up,False,21155000000.0,52852000000.0,7.7,5.94
GS,Goldman Sachs,USA,78,16.902,42.5,92.30000000000001,31.039,725.381,16.050797,14.042627,64.77,74.03244,2,up,up,flat,flat,up,flat,False,6628000000.0,20338000000.0,20.98,17.55
CME,CME Group,USA,71,15.802,0.8,2.5,63.443000000000005,14.587,22.36302,20.390818,11.79,12.93033,-1,flat,down,down,flat,down,up,False,1041800000.0,1706200000.0,2.88,3.18
ICE,Intercontinental Exchange,USA,75,14.094000000000001,4.8,14.2,38.246,69.226,21.198872,17.052515,7.09,8.81395,-1,flat,flat,flat,flat,up,down,False,958000000.0,3611000000.0,1.69,2.48
V,Visa,USA,86,61.19,14.399999999999999,10.2,50.782000000000004,67.821,30.851065,24.20491,11.75,14.9763,1,up,flat,down,flat,flat,up,False,5628000000.0,11633000000.0,2.97,3.14
MA,Mastercard,USA,76,241.202,14.099999999999998,22.1,46.339000000000006,439.583,30.965347,24.47131,18.18,23.00449,4,up,up,up,flat,up,up,False,4388000000.0,9277000000.0,4.97,4.35
PYPL,PayPal,USA,68,24.497,4.8,-3.1,14.363999999999999,71.751,11.166351,10.19973,5.29,5.79133,0,up,down,down,flat,up,up,False,1104000000.0,8682000000.0,1.25,1.21
WMT,Walmart,USA,71,24.132,7.3,19.400000000000002,3.1350000000000002,74.816,39.383804,34.102272,2.84,3.27984,0,up,flat,flat,flat,flat,down,False,5330000000.0,177751000000.0,0.67,0.53
COST,Costco,USA,83,29.152,21.5,45.5,3.01,60.257,47.629147,41.830956,19.9,22.65834,3,up,up,flat,flat,up,up,False,2192000000.0,70527000000.0,4.93,4.58
KO,Coca-Cola,USA,80,42.054,6.7,16.900000000000002,28.558,115.519,26.141142,24.685371,3.33,3.52638,0,flat,flat,flat,flat,flat,flat,False,4425000000.0,13380000000.0,1.03,0.91
PEP,PepsiCo,USA,74,51.507999999999996,6.4,137.0,10.785,238.949,18.220184,15.483759,7.63,8.97844,1,up,flat,up,flat,flat,down,False,2981000000.0,24181000000.0,2.18,1.7
MCD,McDonald's,USA,69,,3.6999999999999997,5.7,31.72,,22.315447,19.6137,12.3,13.9943,-2,flat,flat,down,down,flat,flat,False,,,3.32,2.78
DIS,Walt Disney,USA,55,8.01,6.800000000000001,-48.3,8.6990006,39.404,21.63093,14.05833,4.85,7.46248,1,flat,flat,flat,flat,flat,up,False,2638000000.0,25248000000.0,1.51,1.27
EA,Electronic Arts,USA,87,16.458000000000002,18.9,97.5,13.803001,26.43,59.743587,21.778368,3.51,9.62882,-1,up,down,down,flat,down,flat,False,397000000.0,1986000000.0,1.56,1.81
TMUS,T-Mobile US,USA,62,17.994,7.9,5.3,11.455,214.035,18.515152,12.272017,9.57,14.43854,-1,flat,flat,flat,flat,flat,down,False,3239000000.0,22791000000.0,2.99,2.27
XOM,Exxon Mobil,USA,85,12.584000000000001,44.1,112.79999999999998,9.072,15.921,25.764309,14.461898,5.94,10.58229,-4,flat,down,down,down,down,down,False,4183000000.0,83161000000.0,1.0,1.53
CVX,Chevron,USA,85,12.231,53.5,321.9,9.834,18.959,17.955727,14.387335,10.39,12.96696,2,up,flat,flat,flat,flat,up,False,12072000000.0,67199000000.0,6.11,1.11
LNG,Cheniere Energy,USA,82,39.116,22.7,100.69999999999999,13.944,243.42,19.419258,13.509353,13.19,18.9602,-1,flat,flat,flat,flat,flat,down,True,3068000000.0,5732000000.0,14.65,-16.65
CCJ,Cameco,USA,46,5.1149998000000005,-7.199999999999999,-92.10000000000001,10.2139995,17.131,170.85965,51.58957,0.57,1.8877847,-2,down,down,down,flat,down,up,True,25219000.0,813772000.0,0.06,0.3
NXE,NexGen Energy,USA,49,-17.666999999999998,,,0.0,33.569,,-62.89914,-0.3,-0.16582103,0,flat,flat,flat,flat,down,flat,True,74545000.0,0.0,-0.02,-0.24
FCX,Freeport-McMoRan,USA,68,14.754999999999999,-7.3,28.1,11.3850005,32.149,34.127453,17.031416,2.04,4.08774,-1,flat,flat,down,flat,flat,flat,False,984000000.0,7029000000.0,0.68,0.61
NEM,Newmont,USA,88,25.905,15.1,11.4,33.363998,15.807,14.247164,10.691929,7.93,10.56685,-1,up,down,down,down,down,up,False,2202000000.0,6118000000.0,2.06,3.01
GOLD,Barrick Gold,USA,60,10.818999999999999,244.0,,0.34999999,182.406,14.172638,11.986225,3.07,3.63,5,up,up,up,up,up,up,True,59487000.0,10350729000.0,2.09,0.46
